taxon,lineage,probability,pangoLEARN_version,status,note
Sequence_Identifier:VS_5817.aid_5813.SARS-CoV-2|Sample_Identifier:VS_5817|Sample_Name:PV09073|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5816.aid_5814.SARS-CoV-2|Sample_Identifier:VS_5816|Sample_Name:PV09072|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5880.aid_5817.SARS-CoV-2|Sample_Identifier:VS_5880|Sample_Name:PV09176|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5881.aid_5818.SARS-CoV-2|Sample_Identifier:VS_5881|Sample_Name:PV09177|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5879.aid_5819.SARS-CoV-2|Sample_Identifier:VS_5879|Sample_Name:PV09172|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5911.aid_5803.SARS-CoV-2|Sample_Identifier:VS_5911|Sample_Name:PV09315|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5830.aid_5804.SARS-CoV-2|Sample_Identifier:VS_5830|Sample_Name:PV09099|Segment:SARS-CoV-2,B.2,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5909.aid_5805.SARS-CoV-2|Sample_Identifier:VS_5909|Sample_Name:PV09313|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5828.aid_5806.SARS-CoV-2|Sample_Identifier:VS_5828|Sample_Name:PV09097|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5826.aid_5807.SARS-CoV-2|Sample_Identifier:VS_5826|Sample_Name:PV09090|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5914.aid_5808.SARS-CoV-2|Sample_Identifier:VS_5914|Sample_Name:PV09318|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5820.aid_5810.SARS-CoV-2|Sample_Identifier:VS_5820|Sample_Name:PV09077|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6011.aid_5795.SARS-CoV-2|Sample_Identifier:VS_6011|Sample_Name:PV09415|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6010.aid_5796.SARS-CoV-2|Sample_Identifier:VS_6010|Sample_Name:PV09414|Segment:SARS-CoV-2,B.1.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_6012.aid_5798.SARS-CoV-2|Sample_Identifier:VS_6012|Sample_Name:PV09416|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5912.aid_5800.SARS-CoV-2|Sample_Identifier:VS_5912|Sample_Name:PV09316|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5913.aid_5801.SARS-CoV-2|Sample_Identifier:VS_5913|Sample_Name:PV09317|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5910.aid_5802.SARS-CoV-2|Sample_Identifier:VS_5910|Sample_Name:PV09314|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5827.aid_5787.SARS-CoV-2|Sample_Identifier:VS_5827|Sample_Name:PV09092|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_6015.aid_5789.SARS-CoV-2|Sample_Identifier:VS_6015|Sample_Name:PV09419|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_6014.aid_5790.SARS-CoV-2|Sample_Identifier:VS_6014|Sample_Name:PV09418|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6007.aid_5791.SARS-CoV-2|Sample_Identifier:VS_6007|Sample_Name:PV09411|Segment:SARS-CoV-2,A.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_6006.aid_5792.SARS-CoV-2|Sample_Identifier:VS_6006|Sample_Name:PV09410|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6009.aid_5793.SARS-CoV-2|Sample_Identifier:VS_6009|Sample_Name:PV09413|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6008.aid_5794.SARS-CoV-2|Sample_Identifier:VS_6008|Sample_Name:PV09412|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5740.aid_5779.SARS-CoV-2|Sample_Identifier:VS_5740|Sample_Name:PV08434|Segment:SARS-CoV-2,B.1.3,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5741.aid_5780.SARS-CoV-2|Sample_Identifier:VS_5741|Sample_Name:PV08435|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5742.aid_5781.SARS-CoV-2|Sample_Identifier:VS_5742|Sample_Name:PV08436|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6048.aid_5782.SARS-CoV-2|Sample_Identifier:VS_6048|Sample_Name:PV09452|Segment:SARS-CoV-2,A,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5848.aid_5783.SARS-CoV-2|Sample_Identifier:VS_5848|Sample_Name:PV09129|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5847.aid_5784.SARS-CoV-2|Sample_Identifier:VS_5847|Sample_Name:PV09128|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5739.aid_5785.SARS-CoV-2|Sample_Identifier:VS_5739|Sample_Name:PV08432|Segment:SARS-CoV-2,B.1.3,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5718.aid_5786.SARS-CoV-2|Sample_Identifier:VS_5718|Sample_Name:PV08150|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5844.aid_5772.SARS-CoV-2|Sample_Identifier:VS_5844|Sample_Name:PV09125|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5846.aid_5773.SARS-CoV-2|Sample_Identifier:VS_5846|Sample_Name:PV09127|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5845.aid_5774.SARS-CoV-2|Sample_Identifier:VS_5845|Sample_Name:PV09126|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5840.aid_5776.SARS-CoV-2|Sample_Identifier:VS_5840|Sample_Name:PV09120|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5843.aid_5777.SARS-CoV-2|Sample_Identifier:VS_5843|Sample_Name:PV09123|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5842.aid_5778.SARS-CoV-2|Sample_Identifier:VS_5842|Sample_Name:PV09122|Segment:SARS-CoV-2,B.1.5,0.95,2020-07-20,passed_qc,
Sequence_Identifier:VS_5776.aid_5764.SARS-CoV-2|Sample_Identifier:VS_5776|Sample_Name:PV08489|Segment:SARS-CoV-2,B.2,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_6051.aid_5765.SARS-CoV-2|Sample_Identifier:VS_6051|Sample_Name:PV09455|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_6050.aid_5766.SARS-CoV-2|Sample_Identifier:VS_6050|Sample_Name:PV09454|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5908.aid_5767.SARS-CoV-2|Sample_Identifier:VS_5908|Sample_Name:PV09312|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6052.aid_5769.SARS-CoV-2|Sample_Identifier:VS_6052|Sample_Name:PV09456|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6047.aid_5770.SARS-CoV-2|Sample_Identifier:VS_6047|Sample_Name:PV09451|Segment:SARS-CoV-2,B.1,0.95,2020-07-20,passed_qc,
Sequence_Identifier:VS_6046.aid_5771.SARS-CoV-2|Sample_Identifier:VS_6046|Sample_Name:PV09450|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5829.aid_5768.SARS-CoV-2|Sample_Identifier:VS_5829|Sample_Name:PV09098|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5898.aid_5758.SARS-CoV-2|Sample_Identifier:VS_5898|Sample_Name:PV09198|Segment:SARS-CoV-2,B.1,0.94,2020-07-20,passed_qc,
Sequence_Identifier:VS_5896.aid_5756.SARS-CoV-2|Sample_Identifier:VS_5896|Sample_Name:PV09195|Segment:SARS-CoV-2,B.1.108,0.94,2020-07-20,passed_qc,
Sequence_Identifier:VS_5897.aid_5757.SARS-CoV-2|Sample_Identifier:VS_5897|Sample_Name:PV09197|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5899.aid_5759.SARS-CoV-2|Sample_Identifier:VS_5899|Sample_Name:PV09199|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5772.aid_5760.SARS-CoV-2|Sample_Identifier:VS_5772|Sample_Name:PV08481|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5773.aid_5761.SARS-CoV-2|Sample_Identifier:VS_5773|Sample_Name:PV08485|Segment:SARS-CoV-2,B.1.3,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5775.aid_5762.SARS-CoV-2|Sample_Identifier:VS_5775|Sample_Name:PV08487|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5774.aid_5763.SARS-CoV-2|Sample_Identifier:VS_5774|Sample_Name:PV08486|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5804.aid_5748.SARS-CoV-2|Sample_Identifier:VS_5804|Sample_Name:PV09044|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5833.aid_5749.SARS-CoV-2|Sample_Identifier:VS_5833|Sample_Name:PV09045|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5802.aid_5751.SARS-CoV-2|Sample_Identifier:VS_5802|Sample_Name:PV09041|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5785.aid_5752.SARS-CoV-2|Sample_Identifier:VS_5785|Sample_Name:PV08500|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5893.aid_5753.SARS-CoV-2|Sample_Identifier:VS_5893|Sample_Name:PV09192|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5803.aid_5750.SARS-CoV-2|Sample_Identifier:VS_5803|Sample_Name:PV09043|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5894.aid_5754.SARS-CoV-2|Sample_Identifier:VS_5894|Sample_Name:PV09193|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5971.aid_5755.SARS-CoV-2|Sample_Identifier:VS_5971|Sample_Name:PV09380|Segment:SARS-CoV-2,B.2,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5941.aid_5740.SARS-CoV-2|Sample_Identifier:VS_5941|Sample_Name:PV09346|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5936.aid_5741.SARS-CoV-2|Sample_Identifier:VS_5936|Sample_Name:PV09341|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5935.aid_5742.SARS-CoV-2|Sample_Identifier:VS_5935|Sample_Name:PV09340|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5938.aid_5743.SARS-CoV-2|Sample_Identifier:VS_5938|Sample_Name:PV09343|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5937.aid_5744.SARS-CoV-2|Sample_Identifier:VS_5937|Sample_Name:PV09342|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5972.aid_5745.SARS-CoV-2|Sample_Identifier:VS_5972|Sample_Name:PV09381|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5805.aid_5746.SARS-CoV-2|Sample_Identifier:VS_5805|Sample_Name:PV09046|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5942.aid_5739.SARS-CoV-2|Sample_Identifier:VS_5942|Sample_Name:PV09347|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5791.aid_5733.SARS-CoV-2|Sample_Identifier:VS_5791|Sample_Name:PV09019|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6049.aid_5734.SARS-CoV-2|Sample_Identifier:VS_6049|Sample_Name:PV09453|Segment:SARS-CoV-2,B.1,0.87,2020-07-20,passed_qc,
Sequence_Identifier:VS_5944.aid_5735.SARS-CoV-2|Sample_Identifier:VS_5944|Sample_Name:PV09349|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5943.aid_5736.SARS-CoV-2|Sample_Identifier:VS_5943|Sample_Name:PV09348|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5940.aid_5737.SARS-CoV-2|Sample_Identifier:VS_5940|Sample_Name:PV09345|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5939.aid_5738.SARS-CoV-2|Sample_Identifier:VS_5939|Sample_Name:PV09344|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5763.aid_5732.SARS-CoV-2|Sample_Identifier:VS_5763|Sample_Name:PV08468|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5762.aid_5729.SARS-CoV-2|Sample_Identifier:VS_5762|Sample_Name:PV08466|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5876.aid_5724.SARS-CoV-2|Sample_Identifier:VS_5876|Sample_Name:PV09169|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5875.aid_5725.SARS-CoV-2|Sample_Identifier:VS_5875|Sample_Name:PV09168|Segment:SARS-CoV-2,B.1.108,0.93,2020-07-20,passed_qc,
Sequence_Identifier:VS_5760.aid_5726.SARS-CoV-2|Sample_Identifier:VS_5760|Sample_Name:PV08463|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5759.aid_5727.SARS-CoV-2|Sample_Identifier:VS_5759|Sample_Name:PV08462|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5758.aid_5728.SARS-CoV-2|Sample_Identifier:VS_5758|Sample_Name:PV08461|Segment:SARS-CoV-2,B.1.108,0.94,2020-07-20,passed_qc,
Sequence_Identifier:VS_5764.aid_5731.SARS-CoV-2|Sample_Identifier:VS_5764|Sample_Name:PV08469|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5901.aid_5716.SARS-CoV-2|Sample_Identifier:VS_5901|Sample_Name:PV09301|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5904.aid_5718.SARS-CoV-2|Sample_Identifier:VS_5904|Sample_Name:PV09305|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5903.aid_5719.SARS-CoV-2|Sample_Identifier:VS_5903|Sample_Name:PV09304|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5905.aid_5720.SARS-CoV-2|Sample_Identifier:VS_5905|Sample_Name:PV09307|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5872.aid_5721.SARS-CoV-2|Sample_Identifier:VS_5872|Sample_Name:PV09163|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5874.aid_5722.SARS-CoV-2|Sample_Identifier:VS_5874|Sample_Name:PV09165|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6022.aid_5708.SARS-CoV-2|Sample_Identifier:VS_6022|Sample_Name:PV09426|Segment:SARS-CoV-2,B.1.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5985.aid_5709.SARS-CoV-2|Sample_Identifier:VS_5985|Sample_Name:PV09395|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6016.aid_5710.SARS-CoV-2|Sample_Identifier:VS_6016|Sample_Name:PV09420|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5983.aid_5711.SARS-CoV-2|Sample_Identifier:VS_5983|Sample_Name:PV09393|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6018.aid_5712.SARS-CoV-2|Sample_Identifier:VS_6018|Sample_Name:PV09422|Segment:SARS-CoV-2,B.1.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6019.aid_5713.SARS-CoV-2|Sample_Identifier:VS_6019|Sample_Name:PV09423|Segment:SARS-CoV-2,A,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5907.aid_5714.SARS-CoV-2|Sample_Identifier:VS_5907|Sample_Name:PV09309|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5906.aid_5715.SARS-CoV-2|Sample_Identifier:VS_5906|Sample_Name:PV09308|Segment:SARS-CoV-2,B.1.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5700.aid_5699.SARS-CoV-2|Sample_Identifier:VS_5700|Sample_Name:PV08120|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5839.aid_5701.SARS-CoV-2|Sample_Identifier:VS_5839|Sample_Name:PV09119|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6024.aid_5702.SARS-CoV-2|Sample_Identifier:VS_6024|Sample_Name:PV09428|Segment:SARS-CoV-2,B.1.2,0.94,2020-07-20,passed_qc,
Sequence_Identifier:VS_6025.aid_5703.SARS-CoV-2|Sample_Identifier:VS_6025|Sample_Name:PV09429|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5988.aid_5704.SARS-CoV-2|Sample_Identifier:VS_5988|Sample_Name:PV09398|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5989.aid_5705.SARS-CoV-2|Sample_Identifier:VS_5989|Sample_Name:PV09399|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6021.aid_5707.SARS-CoV-2|Sample_Identifier:VS_6021|Sample_Name:PV09425|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5734.aid_5692.SARS-CoV-2|Sample_Identifier:VS_5734|Sample_Name:PV08425|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5706.aid_5694.SARS-CoV-2|Sample_Identifier:VS_5706|Sample_Name:PV08127|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5704.aid_5695.SARS-CoV-2|Sample_Identifier:VS_5704|Sample_Name:PV08124|Segment:SARS-CoV-2,B.1.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5705.aid_5696.SARS-CoV-2|Sample_Identifier:VS_5705|Sample_Name:PV08125|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5702.aid_5697.SARS-CoV-2|Sample_Identifier:VS_5702|Sample_Name:PV08122|Segment:SARS-CoV-2,B.1.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5703.aid_5698.SARS-CoV-2|Sample_Identifier:VS_5703|Sample_Name:PV08123|Segment:SARS-CoV-2,B.1.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5755.aid_5683.SARS-CoV-2|Sample_Identifier:VS_5755|Sample_Name:PV08455|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5962.aid_5686.SARS-CoV-2|Sample_Identifier:VS_5962|Sample_Name:PV09369|Segment:SARS-CoV-2,B.1.108,0.94,2020-07-20,passed_qc,
Sequence_Identifier:VS_5869.aid_5687.SARS-CoV-2|Sample_Identifier:VS_5869|Sample_Name:PV09157|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5738.aid_5688.SARS-CoV-2|Sample_Identifier:VS_5738|Sample_Name:PV08429|Segment:SARS-CoV-2,B.1.108,0.94,2020-07-20,passed_qc,
Sequence_Identifier:VS_5737.aid_5689.SARS-CoV-2|Sample_Identifier:VS_5737|Sample_Name:PV08428|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5736.aid_5690.SARS-CoV-2|Sample_Identifier:VS_5736|Sample_Name:PV08427|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5735.aid_5691.SARS-CoV-2|Sample_Identifier:VS_5735|Sample_Name:PV08426|Segment:SARS-CoV-2,B.1,0.95,2020-07-20,passed_qc,
Sequence_Identifier:VS_5889.aid_5676.SARS-CoV-2|Sample_Identifier:VS_5889|Sample_Name:PV09187|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5888.aid_5677.SARS-CoV-2|Sample_Identifier:VS_5888|Sample_Name:PV09186|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5753.aid_5678.SARS-CoV-2|Sample_Identifier:VS_5753|Sample_Name:PV08452|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5754.aid_5679.SARS-CoV-2|Sample_Identifier:VS_5754|Sample_Name:PV08453|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5756.aid_5682.SARS-CoV-2|Sample_Identifier:VS_5756|Sample_Name:PV08456|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5837.aid_5668.SARS-CoV-2|Sample_Identifier:VS_5837|Sample_Name:PV09116|Segment:SARS-CoV-2,B.1.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6038.aid_5669.SARS-CoV-2|Sample_Identifier:VS_6038|Sample_Name:PV09442|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5930.aid_5670.SARS-CoV-2|Sample_Identifier:VS_5930|Sample_Name:PV09335|Segment:SARS-CoV-2,B.2,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5931.aid_5671.SARS-CoV-2|Sample_Identifier:VS_5931|Sample_Name:PV09336|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5886.aid_5673.SARS-CoV-2|Sample_Identifier:VS_5886|Sample_Name:PV09182|Segment:SARS-CoV-2,B.1.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5885.aid_5674.SARS-CoV-2|Sample_Identifier:VS_5885|Sample_Name:PV09181|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5884.aid_5675.SARS-CoV-2|Sample_Identifier:VS_5884|Sample_Name:PV09180|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5970.aid_5661.SARS-CoV-2|Sample_Identifier:VS_5970|Sample_Name:PV09379|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5969.aid_5660.SARS-CoV-2|Sample_Identifier:VS_5969|Sample_Name:PV09378|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5834.aid_5665.SARS-CoV-2|Sample_Identifier:VS_5834|Sample_Name:PV09057|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5808.aid_5666.SARS-CoV-2|Sample_Identifier:VS_5808|Sample_Name:PV09056|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5825.aid_5667.SARS-CoV-2|Sample_Identifier:VS_5825|Sample_Name:PV09088|Segment:SARS-CoV-2,B.1.3,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5752.aid_5650.SARS-CoV-2|Sample_Identifier:VS_5752|Sample_Name:PV08450|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5932.aid_5651.SARS-CoV-2|Sample_Identifier:VS_5932|Sample_Name:PV09337|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5963.aid_5652.SARS-CoV-2|Sample_Identifier:VS_5963|Sample_Name:PV09370|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5964.aid_5653.SARS-CoV-2|Sample_Identifier:VS_5964|Sample_Name:PV09371|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5966.aid_5656.SARS-CoV-2|Sample_Identifier:VS_5966|Sample_Name:PV09374|Segment:SARS-CoV-2,B.1,0.94,2020-07-20,passed_qc,
Sequence_Identifier:VS_5967.aid_5657.SARS-CoV-2|Sample_Identifier:VS_5967|Sample_Name:PV09375|Segment:SARS-CoV-2,B.2,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5968.aid_5659.SARS-CoV-2|Sample_Identifier:VS_5968|Sample_Name:PV09377|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5726.aid_5645.SARS-CoV-2|Sample_Identifier:VS_5726|Sample_Name:PV08412|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5727.aid_5646.SARS-CoV-2|Sample_Identifier:VS_5727|Sample_Name:PV08413|Segment:SARS-CoV-2,B.1.3,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_6033.aid_5649.SARS-CoV-2|Sample_Identifier:VS_6033|Sample_Name:PV09437|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
